vector,word,Maxpos_x,wordCount_x,percent_of_total_x,Maxpos_y,wordCount_y,percent_of_total_y
52,ride,NOUN,1,20.0,NOUN,1,0.1620745542949757
52,stable,ADJ,1,20.0,ADJ,1,0.1620745542949757
53,unreliablenonexistent,ADJ,1,20.0,ADJ,1,0.1620745542949757
53,wifi,NOUN,2,40.0,NOUN,4,0.6482982171799028
113,wifi,NOUN,1,25.0,NOUN,4,0.6482982171799028
115,wifi,NOUN,1,20.0,NOUN,4,0.6482982171799028
54,background,NOUN,1,16.666666666666664,NOUN,1,0.1620745542949757
54,noise,NOUN,1,16.666666666666664,NOUN,3,0.4862236628849271
63,noise,NOUN,1,14.285714285714285,NOUN,3,0.4862236628849271
116,noise,NOUN,1,14.285714285714285,NOUN,3,0.4862236628849271
54,video,NOUN,1,16.666666666666664,NOUN,1,0.1620745542949757
55,app,NOUN,1,25.0,NOUN,6,0.9724473257698544
62,app,NOUN,1,16.666666666666664,NOUN,6,0.9724473257698544
82,app,NOUN,2,13.333333333333334,NOUN,6,0.9724473257698544
84,app,NOUN,1,11.11111111111111,NOUN,6,0.9724473257698544
86,app,NOUN,1,8.333333333333332,NOUN,6,0.9724473257698544
55,area,NOUN,1,25.0,NOUN,2,0.3241491085899514
56,area,NOUN,1,16.666666666666664,NOUN,2,0.3241491085899514
55,question,NOUN,1,25.0,NOUN,2,0.3241491085899514
58,question,NOUN,1,33.33333333333333,NOUN,2,0.3241491085899514
55,trivia,ADJ,1,25.0,ADJ,2,0.3241491085899514
61,trivia,ADJ,1,7.142857142857142,ADJ,2,0.3241491085899514
56,competition,NOUN,1,16.666666666666664,NOUN,1,0.1620745542949757
56,game,NOUN,2,33.33333333333333,NOUN,2,0.3241491085899514
56,other,ADJ,1,16.666666666666664,ADJ,1,0.1620745542949757
57,room,NOUN,1,20.0,NOUN,2,0.3241491085899514
67,room,NOUN,1,5.555555555555555,NOUN,2,0.3241491085899514
57,transportation,NOUN,1,20.0,NOUN,1,0.1620745542949757
57,vehicle,NOUN,1,20.0,NOUN,1,0.1620745542949757
58,flashcard,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
59,buddy,NOUN,1,8.333333333333332,NOUN,1,0.1620745542949757
59,collaborative,ADJ,1,8.333333333333332,ADJ,2,0.3241491085899514
96,collaborative,ADJ,1,25.0,ADJ,2,0.3241491085899514
59,commuting,NOUN,1,8.333333333333332,NOUN,1,0.1620745542949757
59,environment,NOUN,1,8.333333333333332,NOUN,2,0.3241491085899514
77,environment,NOUN,1,10.0,NOUN,2,0.3241491085899514
59,material,NOUN,1,8.333333333333332,NOUN,2,0.3241491085899514
61,material,NOUN,1,7.142857142857142,NOUN,2,0.3241491085899514
59,route,NOUN,1,8.333333333333332,NOUN,2,0.3241491085899514
107,route,NOUN,1,11.11111111111111,NOUN,2,0.3241491085899514
59,same,ADJ,2,16.666666666666664,ADJ,3,0.4862236628849271
61,same,ADJ,1,7.142857142857142,ADJ,3,0.4862236628849271
59,travel,NOUN,1,8.333333333333332,NOUN,1,0.1620745542949757
59,type,NOUN,1,8.333333333333332,NOUN,2,0.3241491085899514
80,type,NOUN,1,20.0,NOUN,2,0.3241491085899514
59,working,NOUN,1,8.333333333333332,NOUN,1,0.1620745542949757
60,activist,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
60,fact,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
60,field,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
60,specific,ADJ,1,11.11111111111111,ADJ,2,0.3241491085899514
61,specific,ADJ,1,7.142857142857142,ADJ,2,0.3241491085899514
60,stoplike,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
60,thing,NOUN,1,11.11111111111111,NOUN,2,0.3241491085899514
61,thing,NOUN,1,7.142857142857142,NOUN,2,0.3241491085899514
61,class,NOUN,1,7.142857142857142,NOUN,1,0.1620745542949757
61,collaboration,NOUN,1,7.142857142857142,NOUN,1,0.1620745542949757
61,crack,NOUN,1,7.142857142857142,NOUN,1,0.1620745542949757
61,gym,NOUN,1,7.142857142857142,NOUN,1,0.1620745542949757
61,random,ADJ,1,7.142857142857142,ADJ,2,0.3241491085899514
88,random,ADJ,1,11.11111111111111,ADJ,2,0.3241491085899514
61,similar,ADJ,1,7.142857142857142,ADJ,1,0.1620745542949757
61,specialized,ADJ,1,7.142857142857142,ADJ,1,0.1620745542949757
61,topic,NOUN,1,7.142857142857142,NOUN,1,0.1620745542949757
62,feature,NOUN,1,16.666666666666664,NOUN,1,0.1620745542949757
62,machine,NOUN,1,16.666666666666664,NOUN,3,0.4862236628849271
66,machine,NOUN,1,11.11111111111111,NOUN,3,0.4862236628849271
67,machine,NOUN,1,5.555555555555555,NOUN,3,0.4862236628849271
62,notification,NOUN,1,16.666666666666664,NOUN,3,0.4862236628849271
76,notification,NOUN,1,11.11111111111111,NOUN,3,0.4862236628849271
87,notification,NOUN,1,12.5,NOUN,3,0.4862236628849271
62,phone,NOUN,1,16.666666666666664,NOUN,4,0.6482982171799028
